"","state_code","state_name","district_code","district_name","block_code","block_name","gp_code","gp_name","N_vil"
"1",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115550,"ANGARBANDHA",5
"2",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115551,"ANTULA",10
"3",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115552,"BADAKANTAKUL",9
"4",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115553,"BADAKERA",8
"5",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115554,"BALANGA",7
"6",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115555,"BALASINGHA",12
"7",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115556,"BALUAKATA",5
"8",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115557,"BANTALA",5
"9",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115558,"BARAGAUNIA",7
"10",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115559,"BASALA",3
"11",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115560,"BEDASASAN",5
"12",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115561,"CHHELIPADA",3
"13",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115562,"DHOKUTA",6
"14",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115563,"GADATARASHA",7
"15",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115564,"INKARBANDHA",7
"16",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115565,"JAGANNATHPUR",9
"17",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115566,"KANGULA BENTAPUR",2
"18",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115567,"KHALARI",2
"19",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115568,"KHINDA",6
"20",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115569,"KOTHABHUIN",11
"21",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115570,"KUNURSINGHA",9
"22",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115571,"MANIKJODI",10
"23",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115572,"MATIASAHI",12
"24",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115573,"NANDAPUR",14
"25",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115574,"POKATUNGA",3
"26",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115575,"PURUNAKOT",8
"27",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115576,"RANTALAI",7
"28",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115577,"SANKHAPUR",2
"29",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115578,"SARADHAPUR",9
"30",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115579,"TAINSI",9
"31",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115580,"TALAGARH",5
"32",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",115581,"TIKARPADA",13
"33",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",275353,"NUAMAUJA",5
"34",21,"ODISHA",344,"ANUGUL",3276,"ANUGUL",275668,"SUSUDA",3
"35",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115582,"AIDA",14
"36",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115583,"AMBASARAMUNDA",24
"37",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115584,"BASUDEVPUR",15
"38",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115585,"JAMUDOLI",15
"39",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115586,"KAMPALA",11
"40",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115587,"KATAPADA",7
"41",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115588,"KHANDAPADA",11
"42",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115589,"KIAKATA",13
"43",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115590,"KRUTIBASHPUR",12
"44",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115591,"KUDAGAON",12
"45",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115592,"KURUMTAP",7
"46",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115593,"LUHASINGHA",15
"47",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115594,"LUNAHANDI",9
"48",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115595,"MADHAPUR",11
"49",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115596,"MAIMURA",15
"50",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115597,"NAGOAN",18
"51",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115598,"PAIKASAHI",9
"52",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115599,"PEDIPATHARA",8
"53",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115600,"PURUNMANTRI",17
"54",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115601,"SANAHULA",11
"55",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115602,"SAPAGHARA",15
"56",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115603,"TAPADHOL",7
"57",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115604,"THAKURAGARH",16
"58",21,"ODISHA",344,"ANUGUL",3277,"ATHMALLIK",115605,"TUSAR",20
"59",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115606,"BADA KERJANGA",5
"60",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115607,"BALARAMPRASAD",3
"61",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115608,"BAULIGARH",4
"62",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115609,"BHOGABERENI",8
"63",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115610,"BONDA",2
"64",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115611,"BUDHAPANKA",6
"65",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115612,"FULAPADA",5
"66",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115613,"GOTAMARA",2
"67",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115614,"GRAHA SANTRI",4
"68",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115615,"JARASINGHA",2
"69",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115616,"KANDASAR",2
"70",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115617,"KANJARA",3
"71",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115618,"KARADAGADIA",3
"72",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115619,"KUKUDANGA",6
"73",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115620,"KULAD",1
"74",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115621,"KUMANDA",1
"75",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115622,"KURUDOL",7
"76",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115623,"MAHIDHARPUR",2
"77",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115624,"NUAHATA",5
"78",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115625,"SAKOSINGHA",4
"79",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115626,"SANAKERJANGA",8
"80",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115627,"SANTRAPUR",4
"81",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115628,"TALMUL",8
"82",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115629,"TUBEY",6
"83",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",115630,"TULASIPAL",5
"84",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275373,"BADAHINSARA",7
"85",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275376,"JARADA",2
"86",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275378,"RANIGODAJUNGLE",2
"87",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275381,"TURANGA",2
"88",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275382,"JAMUNALI",5
"89",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275383,"BENAGADIA",3
"90",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275386,"TALAMULASASAN",2
"91",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275392,"SANTARAPUR(KHA)",4
"92",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275395,"GIRANGA",1
"93",21,"ODISHA",344,"ANUGUL",3278,"BANARPAL",275399,"BANARPAL",4
"94",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115631,"BAGADIA",2
"95",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115632,"BAHALASAHI",8
"96",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115633,"BALIPATA",9
"97",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115634,"BARAPADA",5
"98",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115635,"BARASAHI",6
"99",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115636,"BASANTAPUR",3
"100",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115637,"BRAHMANBIL",11
"101",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115638,"CHANDIPADA",6
"102",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115639,"CHENGUDIA",6
"103",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115640,"DURGAPUR",3
"104",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115641,"JARAPADA",5
"105",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115642,"JERENGA DEHURISAHI",5
"106",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115643,"KAMPASALA",10
"107",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115644,"KANALAI",3
"108",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115645,"KANKEREI",3
"109",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115646,"KATADA",8
"110",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115647,"KORADA",4
"111",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115648,"KOSALA",9
"112",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115649,"KUKURUPETA",6
"113",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115650,"KUSAKILA",4
"114",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115651,"MACHHAKUTA",7
"115",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115652,"NATADA",7
"116",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115653,"NISA",6
"117",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115654,"NUAGAON",8
"118",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115655,"OGI",2
"119",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115656,"PARA",3
"120",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115657,"PARANGA",5
"121",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115658,"PATAKAMUNDA",10
"122",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115659,"PATAPADA",6
"123",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115660,"RAIJHARAN",3
"124",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115661,"SIMILIPAL",2
"125",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115662,"TANGIRI",8
"126",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115663,"TENTULI KODASAHI",4
"127",21,"ODISHA",344,"ANUGUL",3279,"CHHENDIPADA",115664,"TUKUDA",3
"128",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115665,"ARKIL",5
"129",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115666,"BADAGUNDRI",6
"130",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115667,"BADATRIBEDA",6
"131",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115668,"BAJRAKOT",7
"132",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115669,"BALIPOSI",16
"133",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115670,"BIJIGOL",9
"134",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115671,"BIRU",7
"135",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115672,"BURUKUNA",12
"136",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115673,"DALAKA",4
"137",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115674,"DERANGA",4
"138",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115675,"GENDAMALA",3
"139",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115676,"HANUMANPUR",11
"140",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115677,"HARIHARPUR",10
"141",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115678,"JARADA",6
"142",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115679,"KAKUDIA",4
"143",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115680,"KAMAERI",10
"144",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115681,"KANIHA",11
"145",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115682,"KARANAPAL",3
"146",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115683,"KUILEI",6
"147",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115684,"KULUMO",5
"148",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115685,"PARABIL",5
"149",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115686,"RENGALI",4
"150",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115687,"SAMALA",4
"151",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115688,"SANTRIBEDA",7
"152",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115689,"SUSABA",5
"153",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",115690,"TALAPADA",4
"154",21,"ODISHA",344,"ANUGUL",3280,"KANIHA",275365,"GADASILA",7
"155",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115691,"AMBAPAL",14
"156",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115692,"ANGAPADA",6
"157",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115693,"BILEINALLI",7
"158",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115694,"BOMUR",21
"159",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115695,"DHADARPAL",9
"160",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115696,"DHAURAPALI",7
"161",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115697,"GAN BOINDA",4
"162",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115698,"HANDAPA",12
"163",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115699,"HIMITIRA",8
"164",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115700,"JAIRAT",7
"165",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115701,"JAMUNELI",8
"166",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115702,"JHARABARINI",10
"167",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115703,"KADALIMUNDA",14
"168",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115704,"KANTEIKULIA",14
"169",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115705,"KATRANGA",6
"170",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115706,"NAKEHI",14
"171",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115707,"NUNUKAPASI",5
"172",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115708,"OSAKAPALI",14
"173",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115709,"RANIAKATTA",13
"174",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115710,"SANJAMURA",14
"175",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",115711,"URUKULA",12
"176",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",275360,"THELEKANALI",6
"177",21,"ODISHA",344,"ANUGUL",3281,"KISHORENAGAR",275361,"LUHAMUNDA",4
"178",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115712,"ALLLORI",9
"179",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115713,"BAANDHABHUIN",12
"180",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115714,"BADASADA",13
"181",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115715,"BALIPASI",8
"182",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115716,"BATISUAN",10
"183",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115717,"CHASAGURUJANGA",5
"184",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115718,"DIMIRIA",10
"185",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115719,"INJIDI",10
"186",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115720,"ISWAR NAGAR",11
"187",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115721,"JHARBEDA",11
"188",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115722,"KAMAPASI",11
"189",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115723,"KARADAPAL",12
"190",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115724,"KHAMAR",19
"191",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115725,"KHEMALA",10
"192",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115726,"KUNJAM",7
"193",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115727,"MUNDERIBEDA",2
"194",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115728,"NAGTRA",8
"195",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115729,"NIZIGARH",8
"196",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115730,"PABITRAPUR",12
"197",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115731,"PARACHHAT",14
"198",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115732,"PECHAMUNDI",10
"199",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115733,"RAJADANGA",9
"200",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115734,"ROHILA",12
"201",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115735,"SAIDA",9
"202",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115736,"SANKHAMUR",22
"203",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",115737,"SEEGARH",8
"204",21,"ODISHA",344,"ANUGUL",3282,"PALALAHADA",275368,"BARADIHA",6
"205",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115738,"BADAJORDA",3
"206",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115739,"BENTOL",5
"207",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115740,"BRAJANATHPUR",11
"208",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115741,"DANARA",6
"209",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115742,"DERA",1
"210",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115743,"DHARAMPUR",11
"211",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115744,"GHANTAPADA",3
"212",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115745,"GOBARA",3
"213",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115746,"GOPALAPRASAD",11
"214",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115747,"GURUJANGA",2
"215",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115748,"GURUJANGULI",8
"216",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115749,"HENSAMUL",4
"217",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115750,"JAGFANNATHPUR",6
"218",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115751,"KALEMACHHUIN",11
"219",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115752,"KANDHAL",19
"220",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115753,"KANKILI",9
"221",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115754,"KARANPUR",4
"222",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115755,"KUMUNDA",4
"223",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115756,"PADAMABATIPUR",11
"224",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115757,"SANTHAPADA",5
"225",21,"ODISHA",344,"ANUGUL",3283,"TALACHER",115758,"TENTULEI",2
"226",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115759,"AGALPUR",3
"227",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115760,"BABUFASAD",6
"228",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115761,"BADTIKA",7
"229",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115762,"BAKTI",3
"230",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115763,"BENDRA",7
"231",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115764,"BHARSUJA",9
"232",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115765,"BUDULA",10
"233",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115766,"DUDUKA",3
"234",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115767,"JHARNIPALI",10
"235",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115768,"KUTASINGHA",4
"236",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115769,"NAGAON(A)",7
"237",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115770,"NAGAON(B)",4
"238",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115771,"NUNIAPALI",7
"239",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115772,"PATUAPALI",4
"240",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115773,"RINBACHAN",4
"241",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115774,"ROTH",3
"242",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115775,"SALEBHATA",2
"243",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",115776,"UPARBAHAL",6
"244",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",275195,"LUHURAMUNDA",6
"245",21,"ODISHA",345,"BALANGIR",3284,"AGALPUR",275206,"MURSUNDHI",3
"246",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115777,"BAIDIPALI",7
"247",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115778,"BARAPUDGIA",6
"248",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115779,"BARKANI",5
"249",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115780,"BHUNDIMUHAN",5
"250",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115781,"BHUTIARBAHAL",5
"251",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115782,"BIDIGHAT",4
"252",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115783,"CHANDANBHATI",5
"253",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115784,"CHIKALBAHAL",4
"254",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115785,"CHUDAPALI",5
"255",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115786,"JHANKARPALI",6
"256",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115787,"KHALIAPALI",5
"257",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115788,"KHUJENPALI",4
"258",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115789,"KHUNTPALI",4
"259",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115790,"KUDASINGHA",3
"260",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115791,"MADHIAPALI",5
"261",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115792,"MANHIRA",4
"262",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115793,"MIRDHAPALI",6
"263",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115794,"SADEIPALI",5
"264",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115795,"SAHAJBAHAL",3
"265",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115796,"SAKMA",4
"266",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115797,"SIBTALA",5
"267",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115798,"SIKACHHIDA",11
"268",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",115799,"TUSURABAHAL",3
"269",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",275194,"KUTUMDOLA",5
"270",21,"ODISHA",345,"BALANGIR",3285,"BALANGIR",275204,"MAYABARHA",5
"271",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115800,"ALANDA",9
"272",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115801,"ARSATULA",4
"273",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115802,"BALDHA",4
"274",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115803,"BANGOMUNDA",2
"275",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115804,"BELPADA",10
"276",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115805,"BHALUMUNDA",2
"277",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115806,"BHUSLAD",4
"278",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115807,"BIRIPALI",2
"279",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115808,"CHANDATORA",3
"280",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115809,"CHULIFUNKA",8
"281",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115810,"DEDGAON",4
"282",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115811,"GANDHARALA",8
"283",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115812,"JAMKHUNTA",6
"284",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115813,"JHALAP",4
"285",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115814,"JHARIAL",6
"286",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115815,"JURABANDH",4
"287",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115816,"KAPILABHATA",6
"288",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115817,"KHAIRA",5
"289",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115818,"KUNDABUTALA",4
"290",21,"ODISHA",345,"BALANGIR",3286,"BANGOMUNDA",115819,"MUDPADAR",7
